Date,CPIAUCSL,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222s,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,AMDMNOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P: indust,FEDFUNDS,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,DTCOLNVHFNM,DTCTHFNM,INVEST,D12,E12,b/m,lty,ntis,ltr,svar,excess_returns
1960-01-01,-0.003403214,0.003194092,0.004638247,0.002788469,0.016956461,0.026605507,0.025916873,0.024096974,0.029019748,0.031234368,0.103832941,0.004561117,0.036335038,0.028479676,0.039054085,0.015241783,0.026969611,-0.008822601,-0.012664759,1.9934,426.0,0.122288167,-0.000463916,9.18e-05,-0.1,0.4,-0.011532753,-0.071095922,-0.005449605,-0.006644543,-0.004291852,0.015470051,0.001844202,0.003391924,-0.012314534,-0.012173205,0.007293698,0.010823788,0.002190581,0.000977967,0.002436494,-0.001428679,0.004728397,0.002005214,-0.007316374,40.1,0.3,40.6,7.286191715,5.613128106,5.880532986,6.226536669,5.774551546,-0.03901731,-0.028030891,0.008538285,-0.010331126,0.004282151,-0.001011056,0.002662855,-0.027374781,-0.031859508,0.0,-0.006756504,-0.009353685,-0.021859426,-0.000345695,-0.020504573,0.0,-0.14,-0.11,-0.11,-0.09,0.03,0.03,0.06,0.36,0.75,1.04,0.93,0.73,0.62,1.35,0.000647339,0.000360537,0.000500161,0.001995275,0.003025721,0.003016594,-0.003241494,0.009873867,0.0,0.020644984,0.0,-0.00332779,0.004576667,0.0,0.0,-0.004228336,-1.15e-05,-0.003220615,-0.006677803,-0.001716201,-0.002590791,-0.001785842,-0.001288454,-0.004680357,0.007797281,-0.009705308,0.004292359,-0.011738863,-0.013330266,1.86667,3.39,0.499502104012078,0.0441,0.022116167472267467,0.0112,0.0009194175330000001,-0.07323299999999999
1960-02-01,0.002722015,0.001142535,0.000916743,0.004334544,0.014371484,0.003696454,-0.008936957,-0.005686063,-0.003436565,-0.01145407,-0.013858951,-0.010290033,0.006457017,-0.013041708,-0.016698555,-0.006148382,-0.007792918,-0.001267418,0.010373974,-0.9508,0.0,0.046841475,-0.000188527,0.004168995,-0.4,-0.4,-0.135102485,-0.010582109,-0.084332405,-0.088224233,-0.080580487,-0.0199988,0.004393914,0.005831815,0.007117468,0.010536811,0.004959949,0.007400688,0.001405701,0.003587268,0.003149609,0.001766752,0.004293895,0.003998406,0.002284616,39.7,-0.2,40.3,7.31521839,5.59471138,5.948034989,6.188264123,5.897153868,-0.00335896,-0.023230848,0.011130252,0.020662252,-0.001429082,-0.000671816,-0.000689689,-0.00627918,-0.021853166,-0.033333333,-0.004530665,-0.001608993,0.006124488,0.000546748,-0.043824195,-0.02,-0.39,-0.44,-0.37,-0.23,-0.23,-0.05,0.0,-0.01,0.33,0.69,0.72,0.52,0.59,1.37,0.002492961,0.000720962,0.001249309,-0.001574886,-0.003025721,-0.003016594,0.006482988,-0.003294896,0.0,-0.011808097,0.004405293,0.00332779,-2.09e-05,-0.002989539,0.0,0.004210533,-0.003384098,0.0,0.006677803,0.001593029,0.003764618,0.001674385,0.000854625,-0.004555446,0.003853336,-0.004750183,0.008268451,0.005387665,-0.018942294,1.90333,3.39,0.49355678283501553,0.0429,0.02403749397684586,0.0204,0.0011502457680000002,0.011022
1960-03-01,-0.001361007,0.001908763,0.000915903,0.014040921,-0.028026117,-0.001101989,-0.009017547,-0.003424831,-0.00114954,0.001151627,-0.019965414,0.009153577,0.002146699,-0.016551787,-0.032093696,0.000439359,-0.012366897,0.037318192,0.010267459,-1.3687,-86.0,-0.086165236,-0.008008896,-0.014536724,0.6,-0.1,0.152052043,0.079893909,0.131299415,0.230880534,0.025317808,0.132722506,-0.001082897,-0.011904292,-0.002463591,-0.057987258,-0.00368582,-0.006109671,-0.000156091,0.004943644,-0.001168697,0.001576163,-0.000896781,0.002789402,0.023619874,39.5,-0.1,40.0,7.011213987,4.983606622,5.327876169,6.059123196,5.796057751,-0.011126046,-0.0226252,0.00816158,0.030993377,-5.11e-07,0.002341081,0.003050733,0.019916913,0.02138544,0.0,0.001802545,0.000612257,0.002588954,0.00086914,-0.015045504,-0.13,-0.65,-0.69,-0.64,-0.38,-0.24,-0.07,-0.09,-0.53,-0.23,0.18,0.47,0.41,0.65,1.41,-0.000161393,0.0,0.000927048,-0.000735797,0.009022618,0.011976191,-0.003241494,0.009820046,0.0,-0.00583942,-0.004405293,-0.003338901,-2.07e-05,0.005979078,-0.002600782,-1.77e-05,0.0,0.0,-0.003338901,-0.00049056,-0.004555114,0.001785612,-0.001113134,-2.01e-05,0.030131341,-0.004683849,0.003472085,0.000950902,0.003489993,1.94,3.39,0.5497980830049141,0.0411,0.025593410038608932,0.0282,0.0009691464609999998,-0.016066
1960-04-01,0.004410525,0.003418743,0.003613786,0.015355284,0.009826465,0.025903391,-0.007962368,0.002284524,0.00114954,0.006879088,-0.001187513,0.010196749,-0.010768985,-0.023635243,-0.036530483,-0.008796932,-0.007947801,0.001221021,0.030187406,-0.9828,-40.0,0.003764053,0.017104593,0.019689533,-0.2,-0.4,0.04058187,-0.111330683,-0.067950662,-0.109866478,-0.020666637,-0.030758711,0.006571084,0.003761049,0.005354184,0.041807278,-0.003379997,-0.006363609,0.000936184,0.008119509,0.014467121,0.003929572,0.017467227,0.002781643,0.001055162,39.8,-0.4,40.0,7.161622003,5.384495063,5.66296048,6.144185634,5.758901774,-0.010788158,-0.018693813,0.000105558,-0.010331125,-0.000716588,-0.000342209,-0.00177026,0.006050428,0.016590017,0.005747126,0.006563759,-0.001608146,0.00601105,0.001046178,0.012693747,0.08,-0.08,-0.06,0.02,-0.02,0.03,-0.04,-0.05,-0.69,-0.37,0.12,0.37,0.36,0.53,1.28,0.000438005,-0.0010815,0.001282188,0.012539349,-0.009022618,-0.011976191,-0.003241494,-0.006568011,0.0,-8.55e-06,0.002195391,0.003338901,-2.05e-05,-8.91e-06,-6.78e-06,-0.004192878,0.0,0.003210276,0.00332779,0.003114298,0.004119112,0.004438599,0.00145034,-0.008948561,-0.06807429,0.0,0.008678176,0.005451725,0.024135978,1.94333,3.34667,0.5634036895462855,0.0426,0.025577133316052773,-0.017,0.0006451660990000002,-0.018012999999999998
1960-05-01,-0.003395468,0.002400538,0.002443318,-0.020343372,-0.03153052,-0.015046831,-0.001141466,0.005692532,0.006865495,0.005699098,0.009460854,0.003378407,0.003240718,-0.009152023,-0.013620386,0.001560335,-0.005718481,-0.012273261,-0.027919995,-0.7882,-23.0,0.000838637,0.000675263,0.001484669,-0.1,-0.7,-0.00984659,0.069391993,-0.117085734,-0.130770231,-0.102528746,0.05758206,-0.006185511,-0.003709432,-0.010299649,0.005643169,-0.005059411,-0.007930083,-0.000936184,-0.007549562,-0.010875486,-0.00209385,-0.01320573,0.001189768,-0.012024193,39.6,0.3,40.1,7.147559271,5.370638028,5.697093487,6.126869184,5.703782475,0.012030517,-0.011083605,0.005998439,0.030993377,0.001431639,-7.11e-06,0.001671994,-0.004032264,-3.05e-05,0.011428571,-0.003075954,-0.001945208,-0.010668356,8.01e-05,-0.010481922,-0.07,0.06,0.03,0.17,0.2,0.07,0.01,0.08,-0.56,-0.27,0.36,0.64,0.5,0.61,1.43,-0.003301285,0.000720945,-0.00124655,0.015558502,0.0,0.0,0.003241494,-0.003252035,0.0,0.00292826,-4.81e-06,-0.003350087,-0.00451468,-0.002980628,-6.82e-06,0.004175371,0.0,-1.03e-05,-0.00332779,-0.002629197,-0.001297824,-0.006723378,0.000591328,0.008948561,0.041619668,0.0,-0.004827284,-0.002067116,0.003798098,1.94667,3.30333,0.5419664268585132,0.0417,0.02441437546276916,0.0152,0.00042355850300000004,0.030813
1960-06-01,0.000336751,0.000788536,-0.000248201,-0.000219829,0.008585775,-0.001364294,-0.012651446,-0.011413657,-0.011467424,-0.006842826,-0.010644924,-0.005634556,-0.013048367,-0.016225134,-0.032518813,0.000878499,-0.011536011,0.006153194,-0.004539976,-1.2475,-40.0,-0.037326051,0.004413879,0.001678957,0.3,0.0,0.011574203,0.095817923,0.069076515,0.11560201,0.017834868,0.013853883,-0.002334066,-0.006940516,-0.005556382,-0.007309003,-0.007022998,-0.009974325,-0.002813821,0.000199405,-0.0008967,-0.001385846,-0.000357411,0.001979807,0.0,39.5,-0.2,39.9,7.128495946,5.33753808,5.777652323,6.011267174,5.730099783,0.018965583,-0.004504926,0.002200913,0.010331126,0.0,0.001979687,0.003237678,0.006018072,-3.02e-05,0.011299435,0.002006163,-0.000784145,0.00335233,0.000869342,0.037035092,-0.53,-0.83,-0.84,-0.85,-0.37,-0.2,-0.01,-0.02,-0.86,-0.58,0.04,0.8,0.83,1.13,1.94,-0.002199202,0.002165258,-0.001176743,0.004386643,0.0,0.0,0.003241494,-0.013072082,0.0,0.00292826,-0.002190581,0.003350087,0.0,0.0,-6.85e-06,-0.004175371,0.0,-0.003200003,0.0,-0.000609752,-0.002633301,0.000221582,-0.00068578,-0.00447428,-0.011428696,0.0,0.005126225,0.007419537,-0.009980606,1.95,3.26,0.5291748618525803,0.0407,0.024269926304970404,0.0173,0.0004989478820000001,0.019402
1960-07-01,-0.003380207,0.001828968,0.001901298,0.002031572,-0.006856332,-0.010098878,-0.00347601,-0.005758066,-0.005787611,-0.009194228,-0.038796422,0.002256149,-0.012106873,0.001169738,0.005884184,-0.008325517,-0.002324165,0.009769722,0.024721414,-0.4961,-65.0,-0.025579426,-0.002706207,-0.00392196,0.1,0.7,-0.016826623,0.001690617,0.075528842,0.128880858,0.010050336,0.037426964,-0.000773096,-0.003644888,-0.028103849,0.000999833,-0.003432757,-0.00474798,-0.001566662,0.000797221,-0.000448652,-0.000374883,0.000446744,0.00315956,0.001185256,39.6,0.0,39.9,7.087573706,5.288267031,5.723585102,5.976350909,5.700443573,-0.034640298,-0.014759388,0.003970332,0.010331126,0.004288784,0.001294775,0.008000043,0.003932259,0.005390206,0.011173184,-0.010325828,0.00144214,-0.001355085,0.000359367,-0.030091207,-0.09,-0.16,-0.03,-0.16,-0.33,-0.25,-0.04,-0.04,-0.93,-0.52,-0.03,0.56,0.67,1.18,1.99,-0.000347685,-0.005404427,0.002031688,-0.003875579,0.002989539,0.00297177,-0.006482988,0.013072082,0.0,-0.00292826,0.002185793,0.0,0.00449439,-0.002980628,0.002621233,0.00415801,0.003372684,0.0,0.0,0.001337855,0.002843942,0.001828156,0.000504362,0.00445435,0.007547206,0.0,-0.01092581,-0.003290869,0.032175941,1.95,3.26333,0.549673276798599,0.0382,0.025778486814854926,0.0368,0.000977819962,-0.024248
1960-08-01,0.004056797,-0.001627268,-0.002563468,-0.000987817,-0.001245793,0.003414288,-0.001165664,-0.00231496,0.0,0.00230724,0.011063703,2.47e-06,-0.013371716,-0.004677672,-0.005884184,-0.005268971,-0.004660042,0.003640854,-0.007798909,-0.677,-21.0,-0.017799336,0.001375496,-0.000212437,0.1,-0.4,0.021419053,0.083415392,0.006493529,-0.007707167,0.024692613,0.079062379,-0.000626278,-0.003396476,0.029276183,-0.009707189,-0.003444581,-0.003103871,-0.003927426,0.000881897,-8.98e-05,0.009070103,-0.000893687,0.00275645,0.003547361,39.4,0.0,39.7,7.203405521,5.433722004,5.645446898,6.171700597,5.866468057,0.059088916,0.007731757,-0.001878719,0.010331126,0.003526531,0.003228674,0.007165019,-0.01391859,-0.010869672,0.005524862,-0.002666443,0.001210799,-0.002734733,0.000472625,0.011911893,-0.25,0.0,-0.12,-0.25,-0.17,-0.1,-0.13,-0.14,-0.68,-0.39,-0.03,0.64,0.82,1.3,2.1,-0.000649336,-0.001436224,0.000640729,-0.008930005,-0.005979078,-0.005943541,0.003241494,-0.019934215,0.0,0.0,-0.002185793,0.0,-0.00449439,0.005961256,0.0,-0.00415801,-0.003372684,0.0,0.003316753,-6.38e-05,0.000123004,0.000605108,-0.000766518,-1.98e-05,-5.65e-05,0.004662013,-0.002571895,-0.002300972,-0.024113051,1.95,3.26667,0.541542197159699,0.039,0.025195535096172984,-0.0067,0.0006369673730000001,0.029767000000000002
1960-09-01,-0.002028398,0.001272997,0.000289753,0.004765435,0.016060697,-0.000935016,-0.010517783,-0.008134667,-0.005812842,-0.004619817,-0.012301155,-0.003389851,-0.009022447,-0.016551176,-0.013069994,-0.007078993,-0.010568632,0.008435262,0.0,-1.1318,-65.0,-0.009874423,0.004428832,0.00562947,-0.1,0.7,-0.040320975,-0.059217299,0.057637743,-0.001936109,0.128028474,-0.021339652,-0.000829501,-0.002515593,-0.006612323,-0.004720171,-0.001955035,-0.002445533,-0.001260041,8.53e-05,-0.001527061,-0.005439656,-0.000214604,0.002356639,0.002593424,39.1,-0.1,39.4,7.00033446,5.267858159,5.676753802,5.950642553,5.424950017,-0.007032554,0.002641153,0.001670147,-0.020662252,-0.00852328,-0.004289687,0.004812329,-0.004015815,0.005390849,0.005494505,0.003544352,0.000488636,0.003651523,0.000720887,-0.033924556,-0.38,0.18,0.24,0.12,-0.01,0.0,-0.03,-0.07,-0.12,0.23,0.47,1.01,1.2,1.65,2.41,-0.000905135,0.0,0.000889221,0.002779925,0.002989539,0.005943541,0.0,0.026623203,0.0,0.0,0.002181026,-0.006734032,0.00447428,-0.002980628,-0.00526317,0.004140793,0.0,0.0,-0.003316753,-0.001093796,-0.00461363,-0.001659414,0.000418994,-0.004434597,-0.007490672,-2.16e-05,-0.006991018,-0.007052417,0.011518038,1.95,3.27,0.5843417106215741,0.0387,0.028312466953847915,0.0075,0.001771622224,-0.060313
1960-10-01,0.00471699,0.002951398,0.003140498,0.0048516,-0.019053725,0.008765738,-0.001175017,0.005818375,0.0046555,0.010364735,0.011077327,0.010130358,-0.007956237,-0.003579138,-0.012038549,-0.006050929,-0.00117968,0.001200515,0.005576849,-0.39,-67.0,-0.052101004,-0.003813337,-0.009628654,0.6,0.6,0.051710619,0.055324729,0.191276588,0.188439753,0.194408444,0.05826283,-0.001568715,-0.005525021,-0.001623018,-0.00101437,-0.006478868,-0.00928055,-0.002524855,0.000568505,-0.000629468,-0.001757437,0.001018958,-0.000392388,0.000941398,39.4,0.1,39.7,7.127693699,5.655991811,5.605802066,5.955837369,5.710427017,-0.076310969,-0.018353424,-0.000834725,0.010331126,-0.001418942,-0.00131523,-0.001152849,0.01198408,0.00530444,0.016393443,0.001162908,0.000907339,-0.002614718,3.01e-05,-0.018457776,-0.13,-0.18,-0.1,-0.03,0.15,0.09,0.05,0.1,-0.17,0.26,0.57,1.29,1.42,1.83,2.64,0.000348226,0.0,-0.00039116,0.006252262,0.008941937,0.005890917,0.0,-4.44e-05,0.0,0.00291971,-4.75e-06,0.006734032,-0.00447428,0.00297177,0.00526317,-0.004140793,0.0,0.003189795,0.003305788,0.000544905,0.003537613,0.001102414,-0.000930802,0.004415018,0.003724399,-0.00464038,-0.0019301,-0.005246756,0.012381287,1.95,3.27,0.5841202012543938,0.0391,0.027823797811665645,-0.0028,0.0010487145690000002,-0.0032790000000000002
1960-11-01,-0.003709095,-0.004240327,-0.005751304,-0.003486412,-0.00979522,-0.014394271,-0.014217792,-0.010494307,-0.011681772,-0.018498105,-0.033601872,-0.010130358,-0.002286529,-0.026669165,-0.043292991,-0.010525857,-0.019094837,0.003592921,-0.015697096,-1.7563,-24.0,-0.012168706,0.007910362,0.007241513,0.0,0.4,-0.027556279,0.064197199,0.028194239,0.077198811,-0.0286758,0.022852219,-0.003348661,-0.00810579,-0.016226631,-0.006788892,-0.007843694,-0.011297002,-0.003006569,-0.000795997,-0.003694863,-0.00172304,-0.003902688,0.003525959,0.001645317,39.0,-0.3,39.3,7.127693699,5.710427017,5.624017506,5.96870756,5.620400866,0.00197031,-0.010875725,0.000521785,0.010331126,0.002126906,0.000952775,0.003550356,-1.59e-05,-0.00011318,0.016129032,0.000804686,-0.002905744,-0.000342278,0.000705883,0.034375956,-0.03,0.07,-0.07,0.04,0.05,0.04,0.01,-0.03,-0.07,0.22,0.64,1.37,1.49,1.87,2.64,-0.000208921,0.003234372,0.000711086,-0.001943238,-0.008941937,-0.008862687,-0.003252035,-0.006644543,0.0,-0.029509164,-0.004352559,0.0,0.00445435,-8.81e-06,-0.002642009,0.004123717,0.0,-1.01e-05,-0.003305788,0.002174297,0.007379778,0.001866016,0.001176069,-0.008830036,-0.003724399,-0.00464038,-0.000157614,0.002419967,-0.009172435,1.95,3.27,0.5676300190884431,0.0399,0.0260342129636394,-0.0066,0.0006686740349999999,0.044780999999999994
1960-12-01,-1.01e-06,-0.004630759,-0.005868049,-0.01235431,0.007812866,-0.00733133,-0.019278576,-0.014168713,-0.013010419,-0.007027112,-0.034775686,-0.001132509,-0.023145761,-0.027399943,-0.047904237,-0.002772496,-0.017011219,0.003575663,0.006759148,-1.5167,-73.0,-0.037919408,-0.000624849,-0.005019459,0.5,-1.5,0.201728449,0.071282372,-0.068525745,-0.135018382,0.007246409,-0.03015115,-0.004066745,-0.01344171,-0.012535088,-0.02552743,-0.010978519,-0.013842239,-0.006997484,0.00090966,-0.002802768,-0.001425624,-0.001957071,0.001172562,0.009466558,38.0,-0.1,38.4,6.968850378,4.976733742,5.509388337,5.863631176,5.765191103,0.012813771,-0.007772834,-0.011859298,-0.010331126,-0.001420455,0.000299876,0.003824096,-0.013974162,0.005084007,0.015873016,0.006284955,0.004672861,-0.00157687,0.000985287,0.022333226,-0.46,-0.12,-0.16,-0.22,-0.14,-0.09,0.04,0.02,0.27,0.52,0.88,1.69,1.86,2.37,3.12,-0.000394748,-0.00107928,-0.002206014,0.005818421,-0.00297177,-0.005899722,0.003252035,0.003305788,0.0,0.014541116,0.002176279,0.003372684,-1.98e-05,-8.75e-06,0.005284019,-0.004123717,0.003361348,-1.01e-05,0.003294896,-0.003084334,-0.0137713,-0.002093859,-0.001180233,0.004415018,0.007407441,0.009280759,-0.003012036,0.006300147,-0.00074014,1.95,3.27,0.5504229651398789,0.038,0.02276136078944106,0.0279,0.000450305539,0.047239
1961-01-01,-1.01e-06,0.008982135,0.008685769,0.002483102,-0.036080071,0.000780118,0.001215018,-0.001189147,-0.002385398,-0.00825813,-0.03738901,0.003391209,0.006991969,0.008800791,0.01186056,0.003989091,0.001223026,0.010659609,0.008937948,-0.1462,1.0,-0.003459193,0.000738416,-3.04e-05,0.0,1.3,-0.109492096,0.006112073,0.15089294,0.15706189,0.14430349,0.0217494,-0.001098441,-0.002158895,-0.008547061,0.016288698,-0.005635708,-0.010305192,0.000797639,-0.000540011,-0.000633972,-0.001578058,0.000251581,0.00195122,-0.003845934,39.2,0.1,39.3,7.075808864,4.997212274,5.739792912,6.063785209,5.683579767,-0.057296386,-0.005271976,-0.003066352,0.020662251,0.00425935,0.000613888,0.004379708,-0.004165856,-0.015666117,0.005208333,-0.011729936,-0.002350318,0.008189742,0.000221668,0.048299778,-0.53,-0.01,-0.03,-0.05,0.0,0.0,-0.03,0.0,0.79,1.02,1.36,2.22,2.39,2.87,3.65,0.000209003,-0.00179647,-0.000356265,0.01073102,0.00297177,0.005899722,-0.003262646,-1.09e-05,0.0,-0.009391993,0.002176279,-0.003372684,-0.004434597,-0.005908424,-0.005284019,0.004106782,-0.003361348,-0.003169575,-0.003294896,-0.000120744,0.009640285,-0.001646049,-0.001260035,0.004415018,-0.003724196,-0.00464038,-0.009942565,-0.016001753,-0.001037083,1.94667,3.21,0.5229867324899722,0.0404,0.021815336084963794,-0.0107,0.0007411236840000001,0.06242
1961-02-01,-0.001005868,0.003816941,8.28e-05,0.003685677,0.012133945,-0.003571233,-0.001215018,0.001189147,0.0,0.005904743,-0.005459654,0.00675057,-0.009337465,-0.007541706,-0.015851512,0.004618917,-0.0049059,0.0,0.040332252,-0.5975,-25.0,-0.015645492,-0.00038334,-0.002862278,0.3,-0.1,0.078080961,-0.048553225,0.064161944,0.087616814,0.038318864,0.130668496,-0.002349871,-0.004874624,-0.009394078,-0.007245158,-0.004180157,-0.007007737,-0.000318979,-0.001023978,-0.004267109,-0.002107958,-0.005422997,0.000779423,0.002682061,39.2,0.0,39.4,7.111512116,5.420534999,5.590986981,6.095824562,5.66296048,0.024602607,0.002434822,-0.002332486,-0.010331125,0.000698428,0.002184846,0.007665774,-0.000203272,-0.015666117,-0.025906736,-0.000388815,-0.000384413,-0.016693279,-0.001499035,0.03894682,1.09,0.18,0.13,0.12,-0.01,-0.06,-0.05,-0.03,-0.12,0.06,0.39,1.12,1.24,1.73,2.53,0.003291841,0.0,-0.002318821,-0.003328461,0.00297177,0.005899722,0.006525291,-1.08e-05,0.0,0.021440331,-0.002176279,0.003361348,0.004415018,0.002954212,0.005284019,-0.004106782,0.003350087,0.0,0.0,0.000844376,-0.00206621,0.000712847,0.001594154,-1.94e-05,-0.003683245,0.0,0.001267998,0.001058518,-0.010862615,1.94333,3.15,0.5120227162880618,0.0392,0.019419904253929303,0.02,0.00054745936,0.031438
1961-03-01,0.0,0.004064264,0.004911581,0.012333035,0.023524219,0.01050973,0.006064855,0.004742498,0.00119341,0.0,5.59e-06,0.0,-0.001180721,0.008789766,0.001332088,0.01965068,0.007352236,-0.013040494,-0.052645492,0.3517,30.0,0.004889488,0.004010691,0.003986676,0.0,0.5,-0.089290046,0.047875948,0.032653127,0.023685318,0.04268492,-0.124442174,0.001902702,0.001085305,-0.002633823,0.00758886,6.76e-05,-0.000586201,0.000956633,0.002330871,0.001818017,-0.000527685,0.007594745,0.0,0.002791024,39.1,0.0,39.5,7.17930797,5.424950017,5.749392986,6.059123196,5.837730447,0.002144068,-0.005916534,-0.005641614,-0.041324504,-0.001420919,-0.001940742,0.005640703,0.014359221,0.005084007,-0.005319149,0.004452659,0.002180856,0.008386564,-0.000182735,0.031753454,-0.52,-0.03,-0.06,-0.05,-0.06,-0.04,-0.05,-0.05,0.37,0.52,0.86,1.58,1.72,2.2,3.0,0.0,0.0,-0.000857541,-0.002326406,-0.005943541,-0.011799444,-1.06e-05,-0.009863046,0.0,0.003091193,0.0,-0.003361348,-0.004415018,0.0,-0.002642009,0.0,-0.003350087,0.0,0.0,-0.001507817,0.000264198,-0.002633701,-0.001174905,-0.004395611,0.00732604,0.0,0.001203648,-0.001566887,-0.010808996,1.94,3.09,0.5466798693525264,0.0397,0.022737590536724583,-0.0037,0.000414941168,0.027345
1961-04-01,-0.001005868,0.002169606,0.003452531,0.000488003,-0.029094126,-0.017859611,0.020347884,0.015267722,0.016547154,0.023285312,0.0699912,0.008928828,0.010518186,0.029559442,0.045487985,0.013041337,0.022934852,0.018911845,0.001125412,1.5192,3.0,-0.001868168,-0.006185733,-0.007254802,0.1,1.4,-0.074644885,-0.033761388,0.088263725,0.034508216,0.144636647,-0.000545904,-0.000596536,-0.000325468,-0.007786988,-0.009321663,0.001552638,0.002927574,-0.000318776,-0.000738469,-0.003457063,-0.00128268,-0.011286924,0.002334631,0.002088168,39.1,0.1,39.5,7.061334367,5.429345629,5.501258211,6.02827852,5.627621114,0.057718649,0.008825714,0.0,0.020662252,-0.000707952,-0.00065698,0.005981885,0.002063984,0.015887162,0.005347594,0.001402325,-0.003217607,-0.008705445,-0.00107185,0.02633454,-0.53,-0.1,-0.07,0.0,-0.03,0.04,0.03,-0.01,0.8,0.98,1.39,2.08,2.29,2.76,3.52,0.000948448,0.005038028,0.000214454,0.001517835,-0.002998397,-3.5e-05,-0.006504071,0.003273183,0.0,-9.53e-06,-0.002176279,0.0,0.004395611,0.0,0.0,0.004089985,-0.003350087,0.0,0.0,-6.07e-05,0.001530348,-0.002429903,0.001757725,0.004376375,-5.33e-05,0.009216655,0.006110962,0.005728064,0.007390433,1.94,3.07,0.5450044938191568,0.0391,0.023259249957812013,0.0115,0.0010092086259999998,0.002837
1961-05-01,0.002011735,0.007747966,0.005931822,0.006053091,0.028427342,0.014923564,0.015284216,0.006969092,0.008174127,0.011440962,0.031389562,0.006643477,0.001168375,0.029891474,0.04594943,0.01396989,0.015390959,0.026575399,0.006726004,0.9731,65.0,0.006359765,0.002629355,0.001146587,0.1,0.1,0.010929071,0.00349773,0.053606012,0.038205509,0.068660314,-0.065877987,0.002960538,0.004924919,0.000156335,-0.005914089,0.007191616,0.012203069,0.000318776,0.001930229,0.000273361,0.000905592,0.003656046,0.002716866,0.004047886,39.3,0.0,39.7,7.113142109,5.438079309,5.59471138,6.133398043,5.590986981,0.012185787,0.006198787,0.000746946,-0.020662252,0.002805038,0.002149911,0.006224183,-0.002063984,-0.005305052,0.0,-0.005680293,0.00131784,0.008025289,-0.000908584,0.010001512,0.49,0.0,-0.02,-0.01,-0.1,-0.07,0.02,0.0,0.31,0.47,0.89,1.49,1.73,2.29,3.03,0.000901349,0.003251807,-0.001466355,-0.001416574,0.002971664,-3.54e-05,-1.06e-05,-0.006677656,0.0,0.01822812,0.004352559,0.006688988,-0.004395611,0.0,0.002635048,-0.004089985,0.006700174,0.0,0.0,0.001146459,0.000241054,0.003686723,-0.000839305,-1.91e-05,-0.003656119,-0.004639988,0.00393709,0.001457797,0.007509298,1.94,3.05,0.5309162934894935,0.0397,0.022465655357862314,-0.0046,0.000404343422,0.021753
1961-06-01,-0.001005868,0.009371443,0.00800313,0.002421765,0.017912318,0.007406622,0.013904779,0.010365405,0.009257188,0.011311545,0.032830529,0.004407806,0.008094291,0.015196167,0.023975241,0.009925698,0.015162179,-0.014935115,-0.030629798,0.9681,21.0,0.011739159,0.006028462,0.008277462,-0.2,0.6,0.051836625,-0.00911967,-0.020977695,-0.134395473,0.077262811,-0.077217028,0.00354482,0.005115652,0.004211846,0.014204292,0.00327617,0.003574521,0.00286442,0.002718701,0.001547636,-0.000113154,0.002922449,0.002709504,0.002766253,39.6,0.1,40.0,7.231287004,5.572154032,5.645446898,6.202535517,5.834810737,0.022865054,0.002621109,-0.000960461,-0.030993377,-0.002812929,-0.000667481,0.00646176,0.008213599,0.005277057,0.010638298,0.009373269,0.006269089,0.000846646,-0.001026376,-0.012301686,-0.25,0.04,0.09,0.19,0.34,0.17,0.06,0.02,0.6,0.81,1.33,2.08,2.15,2.6,3.3,-0.001849797,0.0,-0.001504352,0.017763526,0.002998503,0.005970167,-1.07e-05,-0.003484773,0.0,-0.015303763,-0.002176279,-0.003361198,0.004376375,0.0,-6.93e-06,0.0,-1.12e-05,0.0,0.0,-6.06e-05,-0.00088088,-0.000830404,0.000748962,-1.89e-05,0.003577635,-2.09e-05,0.007342384,0.007623773,0.014077491,1.94,3.03,0.5408211006491607,0.0404,0.022482125766926812,-0.0075,0.0005489074040000001,-0.028672999999999997
